target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
334753043,204.95664927602832,4.5353609390166,6.577335238065959e-11,3.381822440945711e-11,205.63874039025322,4.067361635436579,6.731598374927361e-11,3.3465166413880785e-11,17.841420775189096,1.828389043579408,14.61535132540663,0.0
