target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
367912480,187.55134745595174,1.2949637942595276,3.4217095254817254e-10,5.412935044738584e-11,187.91423683059702,1.1669198373931207,3.434656742072506e-10,5.0940796826633944e-11,19.540329959804705,1.1935077977074704,13.578018803966025,0.07848265419754784
