target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
159580128,595.947939199791,23.719563403260455,5.7313147466208546e-12,2.2307252413185664e-12,585.8357021331296,22.527271247778586,5.917841093348522e-12,2.4791203464075314e-12,62.53820723460897,16.97259988414114,38.44793932335746,3.6238221866092317
