target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
24978373,900.3718814734767,4.235269463095227,3.6334606823977254e-11,7.973290068731817e-12,901.0762331851348,3.503828065864811,3.771515239326416e-11,8.011863263358514e-12,65.37473988704834,3.8308349868407494,27.877879220765774,0.14760992766820083
