target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
224312054,40.28552300756146,0.7747658769237752,2.8505747249830104e-09,7.797340740714499e-10,41.105399138592475,0.8107909133018519,2.898349971160412e-09,7.933300368587922e-10,4.428902091368751,0.6323309142797783,4.1364132978478185,0.07043326153852454
