target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
230080609,34.941290738270666,1.3414415885736903,4.735969783039765e-10,2.832641957142565e-10,35.47062030179153,1.3849154130575874,4.744173295897807e-10,2.6839482620027224e-10,2.3001960762933913,0.36501269826011834,3.916991022183408,0.21950862358478482
