target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
293806873,128.36817749625547,5.64387731124434,1.5847002118093956e-10,3.242938653162511e-11,126.10384452904471,2.664544899502482,1.7036034231293535e-10,3.0451395005425535e-11,15.570108332110284,1.5905443290030037,10.450637510831749,0.18504515774571748
