target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
459186567,27.760358025753895,0.7976272944862887,1.0149677003134877e-08,4.281448179986382e-09,27.98081556720328,1.0085928220047484,9.933503242784756e-09,4.551391092601088e-09,2.5578015834184558,0.5550478160737826,3.402097108702136,0.39881364724314466
