target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
95473936,940.3911082015683,20.685844855824765,1.4367375433222832e-12,6.362348998785602e-13,956.5488377577374,28.053216653551033,1.3620331250533132e-12,5.632438015318538e-13,105.70628534047695,33.776840338079914,49.76717492654801,3.100171410499596
