target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
310836777,30.199810167021905,1.377670940063842,5.499424175479534e-09,3.646233258504495e-09,30.093091088500127,1.3716542271162213,5.272724680452223e-09,3.523868972309313e-09,2.259318416225644,0.6622130649594986,3.2596728863183912,0.6888354700319184
