target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
165722603,38.49226028263071,0.696732314532249,4.836161888258633e-09,1.2036883269715599e-09,38.564521646120106,0.7009922183257691,4.535284416591194e-09,1.0708764128844579e-09,4.347806580062612,0.48058268126065373,4.065634284691917,0.12667860264222777
