target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
353988778,250.90617179552896,2.097527408661744,2.3832989246300042e-11,5.201938788556613e-12,251.56444251425526,2.0465787951708507,2.4811532077857123e-11,5.173512901717037e-12,19.334442791709407,1.3345087397173858,17.098323147104008,0.07316956076727174
