target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
224598071,38.53614233538368,1.2189950953052042,2.0694440964986283e-09,5.286357985625457e-10,36.893057665531636,1.4179333476741962,2.1415325281272846e-09,6.446365216449731e-10,5.785460595382036,1.1717788228239063,4.241290251405492,0.3444986138906016
