target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
376975340,42.87056049525303,0.7560858139156138,1.4817567010498223e-09,3.468771543522948e-10,42.59570538666208,0.88837403549074,1.3778274310559512e-09,3.37792353301124e-10,5.842736969328683,1.0897756680852269,4.264582696572706,0.04877972993003858
