target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
252183048,38.689135303324896,1.3821830803077901,4.758814870316538e-09,1.885130424056143e-09,38.90485499916265,1.4434315302694305,4.605893914212167e-09,1.8064567577589657e-09,4.973302425303235,1.2965882105851678,3.874033344269257,0.3455457700769456
