target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
444865362,162.72010776048776,4.238161494452995,3.601804759353454e-11,2.0806492382210953e-11,162.8623464990625,4.639302283833529,3.758246113173444e-11,2.2792553792700367e-11,11.058100514983828,2.5161584787536415,13.333846138307823,0.9780372679506879
