target,numax(smooth),numax(smooth)_err,maxamp(smooth),maxamp(smooth)_err,numax(gauss),numax(gauss)_err,maxamp(gauss),maxamp(gauss)_err,fwhm,fwhm_err,dnu,dnu_err
284627497,30.77313893616512,0.6779838365134373,1.2521346334977444e-08,3.2948583534057224e-09,31.35933931280753,0.7240895145343257,1.2016784215352356e-08,2.933717990815423e-09,3.6216234620734955,0.5366293193235973,3.786537163051784,0.07976280429569865
